#Opcount  181.mcf  197.parser  175.vpr  186.crafty
41240000  52.66960188  14.28387062  13.50810061  8.559632561
41250000  52.6705943  14.28639054  13.50216826  8.560751048
41260000  52.6736202  14.28899384  13.49608534  8.560935991
41270000  52.67826906  14.29118098  13.48993265  8.561024103
41280000  52.68127842  14.29367035  13.48339252  8.561290248
41290000  52.68345682  14.29600657  13.47717052  8.561463557
41300000  52.68454676  14.29859876  13.47134787  8.561500528
41310000  52.68841815  14.3011694  13.46552596  8.561313474
41320000  52.69136896  14.30382462  13.46007475  8.561472066
41330000  52.69386003  14.30615936  13.45497992  8.560486749
41340000  52.69596478  14.3086746  13.45159191  8.560996562
41350000  52.69729992  14.31120319  13.44994624  8.562292745
41360000  52.69930658  14.31369329  13.44788186  8.563051269
41370000  52.68949372  14.31575622  13.44549049  8.563435064
41380000  52.69320484  14.31839457  13.4436742  8.563467439
41390000  52.69730002  14.32068499  13.44129671  8.56363411
41400000  52.70102798  14.32281075  13.43827418  8.564895519
41410000  52.70469384  14.3248079  13.43483226  8.565306998
41420000  52.70673804  14.32670333  13.43066607  8.565290933
41430000  52.71002743  14.32940545  13.42714962  8.566613733
41440000  52.71406463  14.33215709  13.4225395  8.567155641
41450000  52.71302064  14.33461681  13.41795304  8.567186518
41460000  52.70860481  14.33735738  13.41439537  8.567289916
41470000  52.70750346  14.34007276  13.4106152  8.568624021
41480000  52.70588664  14.34186264  13.40487051  8.569202701
41490000  52.68553126  14.34370783  13.40017318  8.569004274
41500000  52.68480388  14.34576848  13.39839177  8.568941594
41510000  52.68975767  14.34805126  13.39062232  8.568055685
41520000  52.69471564  14.35030785  13.39247211  8.569303227
41530000  52.69910598  14.35259299  13.380449  8.570283364
41540000  52.70444586  14.35483807  13.36531575  8.570440961
41550000  52.70941306  14.35714517  13.35136609  8.57074915
41560000  52.7149285  14.35966078  13.33756308  8.570509908
41570000  52.7205026  14.3622827  13.32565105  8.570736429
41580000  52.72625993  14.36446195  13.31382608  8.571068174
41590000  52.73187018  14.36690687  13.29986787  8.571728081
41600000  52.73767191  14.369279  13.28808818  8.572137042
41610000  52.74287736  14.37165992  13.27499018  8.572295728
41620000  52.74768326  14.37412711  13.26241807  8.571861957
41630000  52.75293007  14.37658299  13.24994519  8.571767811
41640000  52.75933213  14.37882443  13.23757304  8.57158865
41650000  52.7640851  14.38109623  13.22506708  8.572791352
41660000  52.77030826  14.38373316  13.21254571  8.573080776
41670000  52.77467363  14.38631847  13.20030562  8.573168181
41680000  52.77933155  14.38895403  13.18937421  8.57338067
41690000  52.77671496  14.39137514  13.17575747  8.573518582
41700000  52.78048514  14.39385941  13.16319517  8.57365244
41710000  52.78797127  14.39637886  13.15193396  8.573826634
41720000  52.79565929  14.39891245  13.14185105  8.57375702
41730000  52.80284921  14.4015665  13.13230305  8.573702623
41740000  52.81047925  14.40405446  13.12257356  8.573648027
41750000  52.8178955  14.40655786  13.11258177  8.573599725
41760000  52.82602758  14.40911955  13.10350015  8.573381475
41770000  52.83253059  14.41135781  13.09668287  8.573185302
41780000  52.83516369  14.4138527  13.09623745  8.574034757
41790000  52.84253285  14.41636413  13.09086142  8.574701625
41800000  52.84320556  14.41896937  13.08870296  8.574790886
41810000  52.84571274  14.42146762  13.08091153  8.575019059
41820000  52.85031451  14.42392847  13.07963969  8.575205006
41830000  52.84500523  14.42619955  13.07977592  8.575354142
41840000  52.84632747  14.42856027  13.08075454  8.57571189
41850000  52.85127032  14.43099136  13.08187099  8.575876257
41860000  52.86013513  14.43354468  13.08309827  8.576136043
41870000  52.86744179  14.43600713  13.08482175  8.576138339
41880000  52.87494398  14.43844968  13.08676861  8.576093924
41890000  52.88166497  14.44103273  13.08858637  8.576347428
41900000  52.89089911  14.44367067  13.09073235  8.576595443
41910000  52.89889641  14.44628814  13.09281218  8.576845602
41920000  52.90671363  14.44885969  13.09229279  8.577127233
41930000  52.91351127  14.45133249  13.09129353  8.577263095
41940000  52.91996348  14.45382458  13.09145983  8.576902401
41950000  52.92405372  14.45600798  13.09306619  8.576792683
41960000  52.9271019  14.45776122  13.09468248  8.576717021
41970000  52.90937461  14.45924051  13.09676057  8.576876178
41980000  52.912276  14.46094082  13.09855981  8.577041083
41990000  52.91844817  14.46301415  13.10112882  8.577392215
42000000  52.91879445  14.46498583  13.10350027  8.577581132
42010000  52.92166398  14.46707231  13.1057559  8.577810256
42020000  52.91901196  14.46936082  13.1083561  8.57791201
42030000  52.91977536  14.47162941  13.11101293  8.577972792
42040000  52.9116976  14.47376334  13.11350666  8.578509707
42050000  52.89163178  14.47585923  13.11428885  8.578698181
42060000  52.88946615  14.47821597  13.11307768  8.579002315
42070000  52.89597529  14.48066769  13.11184849  8.579185056
42080000  52.90009407  14.48271785  13.11146292  8.579160464
42090000  52.90481384  14.48503928  13.10147194  8.579254116
42100000  52.91241328  14.48746158  13.09343497  8.579187187
42110000  52.91860476  14.4898884  13.08721056  8.579296247
42120000  52.92609651  14.49230222  13.08191925  8.579395897
42130000  52.92937696  14.4946501  13.07695997  8.579422266
42140000  52.93337465  14.49705267  13.07246962  8.579610578
42150000  52.9362834  14.49941296  13.06818206  8.579807692
42160000  52.94191411  14.50198624  13.06409283  8.57992523
42170000  52.94171297  14.50431312  13.05974727  8.580161551
42180000  52.94694192  14.50679093  13.05549862  8.580306587
42190000  52.95309076  14.50896065  13.05151219  8.580484289
42200000  52.96060207  14.51121554  13.04767904  8.580887886
42210000  52.9584517  14.51337881  13.04379558  8.580897103
42220000  52.95741344  14.51589031  13.04012918  8.581217824
42230000  52.96323453  14.51853732  13.03695432  8.581577456
42240000  52.97232461  14.52087524  13.02924578  8.581680617
42250000  52.97878628  14.523497  13.0175465  8.582044123
42260000  52.98634069  14.526233  13.00689653  8.58214672
42270000  52.99522632  14.5287559  12.99617843  8.582343926
42280000  52.99934716  14.53108591  12.98466826  8.582454517
42290000  53.00629863  14.53376632  12.97644783  8.582931148
42300000  53.01297761  14.53617764  12.96835493  8.583195958
42310000  53.02024882  14.53875866  12.96081827  8.583486817
42320000  53.02857679  14.54123177  12.95030733  8.583990322
42330000  53.03497146  14.54382667  12.93622143  8.584164732
42340000  53.039104  14.54639382  12.92239123  8.58432849
42350000  53.04318357  14.54902362  12.90877438  8.584461014
42360000  53.04790354  14.55149472  12.8963692  8.58488707
42370000  53.05108238  14.55401087  12.88308292  8.585061652
42380000  53.05630975  14.55670411  12.87077376  8.58483936
42390000  53.06100322  14.55923989  12.85981867  8.58460227
42400000  53.06580776  14.56194105  12.84934253  8.584971326
42410000  53.06975758  14.56423918  12.83858226  8.584737332
42420000  53.07336591  14.56668183  12.82932144  8.584300008
42430000  53.07866537  14.56945433  12.81444523  8.5846079
42440000  53.08337929  14.57206427  12.80163976  8.584913781
42450000  53.08608262  14.57339996  12.79033184  8.585094109
42460000  53.09103954  14.57535914  12.77963604  8.585145234
42470000  53.09562577  14.57702738  12.76872132  8.585457518
42480000  53.10373071  14.57921553  12.75757591  8.585371775
42490000  53.10813328  14.58142439  12.74618491  8.585708163
42500000  53.1142496  14.58346785  12.73628564  8.586007472
42510000  53.12005967  14.58569007  12.72536403  8.58635423
42520000  53.12567121  14.58804375  12.71550575  8.586667947
42530000  53.13166803  14.59027245  12.70534204  8.586955865
42540000  53.13591432  14.59268541  12.69539133  8.587064787
42550000  53.14066827  14.59506619  12.68597068  8.587172453
42560000  53.14555118  14.5975812  12.67713768  8.587084978
42570000  53.14799983  14.59959143  12.66695647  8.586581742
42580000  53.15416657  14.60193655  12.65931627  8.586458021
42590000  53.15838037  14.60414307  12.65040518  8.586478232
42600000  53.16290125  14.60637704  12.64176747  8.586368909
42610000  53.16796745  14.60888276  12.63380835  8.586113748
42620000  53.17311337  14.61121832  12.62443058  8.586028583
42630000  53.18054121  14.61380083  12.61634232  8.585591374
42640000  53.18494356  14.61612569  12.60833631  8.585558216
42650000  53.19227849  14.61855647  12.60157812  8.586081236
42660000  53.19843991  14.62115107  12.59381528  8.587243668
42670000  53.20551165  14.62338344  12.58629649  8.587528758
42680000  53.20984843  14.62588637  12.57910167  8.587635653
42690000  53.2096548  14.62827148  12.57231715  8.587340542
42700000  53.21466603  14.63079232  12.5656749  8.587423922
42710000  53.22252041  14.63316418  12.55948061  8.587343716
42720000  53.22868819  14.63553117  12.55349592  8.586928111
42730000  53.23089921  14.6374925  12.54778913  8.586878857
42740000  53.23846282  14.63996043  12.54216349  8.586443843
42750000  53.2451862  14.64208941  12.53661321  8.586789619
42760000  53.25435248  14.64453404  12.53105026  8.586876357
42770000  53.25904307  14.64690241  12.52585924  8.587147862
42780000  53.26552057  14.64930122  12.52154214  8.587290863
42790000  53.27189797  14.65149598  12.51706549  8.587337498
42800000  53.27917266  14.65399245  12.51228993  8.587202988
42810000  53.28410968  14.65650609  12.50775627  8.587200505
42820000  53.28927964  14.65911453  12.50261552  8.587401229
42830000  53.29908947  14.66163364  12.49795836  8.587448757
42840000  53.30263594  14.66416727  12.49349461  8.587634715
42850000  53.30284024  14.66671557  12.48932374  8.587882874
42860000  53.30763665  14.66923505  12.48572746  8.588249137
42870000  53.31156836  14.6716823  12.47865706  8.588227566
42880000  53.30981458  14.67420156  12.4692364  8.588522752
42890000  53.3169658  14.67661326  12.45429954  8.588956559
42900000  53.32557685  14.67914531  12.43959317  8.588982245
42910000  53.33172089  14.68161653  12.42675311  8.589189448
42920000  53.34044127  14.68404956  12.41439752  8.589410416
42930000  53.34632625  14.68621743  12.40298676  8.589513409
42940000  53.35363746  14.68840205  12.39204103  8.589555378
42950000  53.34956099  14.69095898  12.38107885  8.58956997
42960000  53.35549261  14.6931591  12.37119093  8.589867575
42970000  53.3626451  14.69534899  12.3606851  8.590361704
42980000  53.36454392  14.69728133  12.35091962  8.590419288
42990000  53.36650017  14.69978957  12.34178945  8.590691391
43000000  53.37008793  14.70216492  12.33140984  8.590442126
43010000  53.37844819  14.70467481  12.321583  8.590299233
43020000  53.38114438  14.70721303  12.31253621  8.590198797
43030000  53.38756573  14.70946001  12.30317908  8.590124563
43040000  53.39454998  14.71206182  12.29535284  8.590454693
43050000  53.39727819  14.71439402  12.28640347  8.590265263
43060000  53.39791021  14.71678857  12.27771812  8.589561844
43070000  53.40264494  14.71930179  12.26914328  8.590735819
43080000  53.41032376  14.72182661  12.26088753  8.592020831
43090000  53.40343468  14.72442571  12.25309233  8.592727544
43100000  53.40349514  14.7269574  12.24469486  8.592773717
43110000  53.40337551  14.7291905  12.2373831  8.593004799
43120000  53.40466299  14.73167891  12.22958934  8.593157582
43130000  53.40356693  14.73400796  12.22115892  8.593734682
43140000  53.40431478  14.73661474  12.21358909  8.594003112
43150000  53.4054883  14.73921942  12.20656882  8.594028239
43160000  53.40588358  14.74165278  12.19860117  8.594180228
43170000  53.40870058  14.7443297  12.19158725  8.594378817
43180000  53.4129312  14.74696372  12.18426822  8.59471464
43190000  53.41640206  14.74927253  12.17599689  8.594779556
43200000  53.41966759  14.75177257  12.16873631  8.595066121
43210000  53.4211748  14.75430645  12.16098306  8.595320614
43220000  53.4266062  14.75704175  12.15489884  8.595745594
43230000  53.42941678  14.75941608  12.14763476  8.595940345
43240000  53.42889216  14.7620438  12.13961307  8.596069291
43250000  53.43427246  14.76440147  12.13343498  8.59654121
43260000  53.43963058  14.76676905  12.12723092  8.596578416
43270000  53.44420161  14.76931058  12.12047852  8.596781052
43280000  53.44677939  14.77187681  12.11349337  8.597057756
43290000  53.45065855  14.7743199  12.10704855  8.596698839
43300000  53.45578921  14.77691355  12.10098028  8.596789268
43310000  53.45899482  14.77954602  12.09511325  8.597246099
43320000  53.46044831  14.78180399  12.08827064  8.596823667
43330000  53.4669276  14.78441614  12.08151444  8.59656146
43340000  53.47146601  14.78704706  12.0753894  8.596508211
43350000  53.47703  14.78967755  12.06959869  8.596932097
43360000  53.48230009  14.79230219  12.06318311  8.597246291
43370000  53.48814127  14.79468566  12.05565854  8.59731324
43380000  53.4947593  14.79727981  12.04908243  8.597356321
43390000  53.49578497  14.79967743  12.04223983  8.597060943
43400000  53.50198226  14.80232659  12.0352005  8.59698407
43410000  53.50712761  14.80474271  12.02819988  8.596896506
43420000  53.51296306  14.80729672  12.0218575  8.596969799
43430000  53.51336497  14.81004514  12.01691293  8.597108281
43440000  53.51926144  14.81286753  12.01083846  8.597206265
43450000  53.52339268  14.81552803  12.0036978  8.597044258
43460000  53.52032471  14.81780058  11.99623893  8.596669223
43470000  53.52187662  14.82053455  11.98970894  8.597831467
43480000  53.52767931  14.82312741  11.98387301  8.599008409
43490000  53.53171633  14.82565953  11.97810598  8.599713943
43500000  53.53759839  14.82817254  11.97241551  8.59978666
43510000  53.54339559  14.83092172  11.96667652  8.599973893
43520000  53.54897671  14.83351828  11.96038054  8.599855952
43530000  53.54665331  14.83607196  11.95342469  8.600153548
43540000  53.54816288  14.83875411  11.94662419  8.600398656
43550000  53.55546857  14.84106256  11.93984166  8.600642754
43560000  53.56095106  14.84374984  11.93421079  8.600865455
43570000  53.56348068  14.8464342  11.92873537  8.600883334
43580000  53.56795552  14.84903628  11.9238335  8.601170642
43590000  53.57176859  14.8515383  11.917263  8.601061915
43600000  53.57509279  14.8541271  11.91165627  8.601329338
43610000  53.58048775  14.85632045  11.90704613  8.601633344
43620000  53.58439779  14.85900298  11.90157863  8.601830285
43630000  53.5890748  14.86156097  11.89586687  8.602360605
43640000  53.58635432  14.8642156  11.8898727  8.602408554
43650000  53.58957539  14.86680195  11.8842549  8.60266699
43660000  53.59327847  14.86936143  11.87758434  8.603031706
43670000  53.58916058  14.87200827  11.87200704  8.60348332
43680000  53.59061781  14.8747  11.86736536  8.603742697
43690000  53.59677018  14.87712223  11.86193969  8.604044165
43700000  53.60221882  14.87983482  11.85632076  8.604400495
43710000  53.60362689  14.88237909  11.85110358  8.604375349
43720000  53.60677141  14.88470661  11.84622918  8.604541745
43730000  53.61128995  14.88732024  11.84080463  8.604516735
43740000  53.61508039  14.88997113  11.83529034  8.604865006
43750000  53.62291523  14.89248578  11.83041651  8.605215741
43760000  53.63067951  14.89510136  11.82593931  8.605813435
43770000  53.63612985  14.89747444  11.81969481  8.605980129
43780000  53.63889904  14.89989617  11.81411401  8.605860767
43790000  53.64581905  14.90238232  11.80883116  8.60570406
43800000  53.65381387  14.90482298  11.80362055  8.605364454
43810000  53.65665873  14.90748565  11.79745622  8.606481042
43820000  53.66080782  14.90997587  11.7926867  8.607325474
43830000  53.66510236  14.91236218  11.78777359  8.607618306
43840000  53.67233528  14.91491052  11.78303277  8.608193519
43850000  53.6750589  14.91723222  11.77756726  8.608705531
43860000  53.68107151  14.91996553  11.77147504  8.609314548
43870000  53.68836611  14.92269524  11.76673696  8.609885418
43880000  53.69251981  14.92545166  11.76221204  8.610427812
43890000  53.69991319  14.92726253  11.75801245  8.610445197
43900000  53.70473877  14.92937919  11.75287213  8.609774028
43910000  53.70901399  14.93143028  11.74839617  8.609552041
43920000  53.71293543  14.93345114  11.74271963  8.608932344
43930000  53.7209703  14.93570703  11.73675652  8.609886136
43940000  53.73020892  14.93786323  11.73199942  8.611061752
43950000  53.73555199  14.93993718  11.72766508  8.61163433
43960000  53.74255408  14.94220349  11.72302284  8.611878132
43970000  53.75200142  14.94444702  11.71771743  8.612327123
43980000  53.75322788  14.94676572  11.7127102  8.612474083
43990000  53.75755823  14.94900025  11.70823179  8.613063904
44000000  53.76290174  14.95164154  11.70294162  8.613176832
44010000  53.76048636  14.95399399  11.69763718  8.613590203
44020000  53.75873376  14.95632489  11.69240289  8.614020362
44030000  53.75976572  14.95836824  11.68806989  8.614429811
44040000  53.76173827  14.96056591  11.68418067  8.614933276
44050000  53.75959032  14.96259042  11.67781269  8.615035302
44060000  53.7612397  14.96508616  11.67270244  8.615179386
44070000  53.76459856  14.96751394  11.66825222  8.615095967
44080000  53.76682186  14.97007764  11.66434847  8.615521088
44090000  53.7672293  14.97206105  11.66008431  8.616607229
44100000  53.76986998  14.97465005  11.65567542  8.617267464
44110000  53.77060199  14.97706749  11.65143402  8.61801238
44120000  53.77186091  14.97954695  11.64766922  8.618131288
44130000  53.77640197  14.98187714  11.64383687  8.618208163
44140000  53.78009451  14.98434643  11.63891158  8.618200858
44150000  53.78467531  14.98687073  11.63449006  8.618298454
44160000  53.78571404  14.9894449  11.63058832  8.61854956
44170000  53.79104025  14.99185581  11.62642607  8.618802711
44180000  53.79593921  14.9941671  11.62005504  8.618379235
44190000  53.79684498  14.99665497  11.6144548  8.618408091
44200000  53.80183292  14.99922743  11.61019314  8.619085431
44210000  53.80604316  15.00168129  11.60600381  8.62031316
44220000  53.81124079  15.00422301  11.60033701  8.621328157
44230000  53.81225867  15.00677953  11.59673118  8.62102142
44240000  53.81709588  15.0091161  11.59252299  8.620836882
44250000  53.82194169  15.01148031  11.58775218  8.620753342
44260000  53.82022306  15.01405869  11.584021  8.620921828
44270000  53.82457165  15.01670317  11.5793887  8.622440697
44280000  53.82871371  15.01903779  11.57507287  8.622779046
44290000  53.83118746  15.02155369  11.57070396  8.622857283
44300000  53.83211043  15.02409483  11.56579384  8.623023883
44310000  53.83891114  15.02635166  11.56115053  8.622829867
44320000  53.84517669  15.02895091  11.5557129  8.622882086
44330000  53.84981522  15.03142816  11.55124364  8.623069662
44340000  53.85653926  15.03379815  11.54654537  8.623108946
44350000  53.86367822  15.03647663  11.54198724  8.623566048
44360000  53.8621981  15.03896938  11.53782121  8.623717183
44370000  53.86652443  15.03981807  11.53385955  8.623897019
44380000  53.87422439  15.04125624  11.52970241  8.624245816
44390000  53.86827314  15.04319213  11.52572315  8.624506649
44400000  53.8745149  15.0452785  11.52107507  8.624943783
44410000  53.87631987  15.04751449  11.5145438  8.625218066
44420000  53.86778171  15.04974988  11.51020848  8.625396801
44430000  53.8725686  15.05192712  11.50683827  8.625477802
44440000  53.87593851  15.05430044  11.50254993  8.625354461
44450000  53.86748424  15.05651603  11.49703272  8.625345412
44460000  53.8680409  15.05901662  11.49340027  8.625455182
44470000  53.87119002  15.06110604  11.48941893  8.625782558
44480000  53.87662089  15.06346867  11.48500043  8.626132396
44490000  53.87834189  15.06575642  11.48087828  8.626470796
44500000  53.88558658  15.06780222  11.47709969  8.626422136
44510000  53.89274899  15.07012372  11.47288317  8.626397835
44520000  53.89860448  15.07245076  11.4692131  8.625868739
44530000  53.90446538  15.0747302  11.46491188  8.626558407
44540000  53.90966278  15.07698118  11.46108669  8.627598931
44550000  53.91549097  15.07939  11.4573649  8.628020609
44560000  53.92138549  15.08176427  11.45407635  8.628656218
44570000  53.92444859  15.08423127  11.44988724  8.629065132
44580000  53.92933519  15.08634521  11.44577867  8.629643279
44590000  53.93342547  15.08866421  11.44212493  8.630206099
44600000  53.93901039  15.09125375  11.43883141  8.630456656
44610000  53.94608157  15.09360646  11.43367593  8.630775727
44620000  53.94877522  15.09621265  11.43016242  8.630868949
44630000  53.95526304  15.09863734  11.42525062  8.630976895
44640000  53.96019569  15.10113744  11.42141056  8.631105024
44650000  53.96548305  15.1034617  11.41683501  8.631063711
44660000  53.97074997  15.10580659  11.41276489  8.632099649
44670000  53.9746291  15.10817912  11.4078158  8.633183839
44680000  53.98040199  15.1106412  11.40335411  8.633916618
44690000  53.98475444  15.11310647  11.39940321  8.634604343
44700000  53.9897316  15.11586995  11.39579015  8.635162183
44710000  53.99462622  15.11838758  11.3917042  8.635719264
44720000  54.00159791  15.12066187  11.38777047  8.636351855
44730000  54.00667692  15.12302403  11.38336292  8.636945346
44740000  54.01204461  15.12531055  11.38011635  8.637164264
44750000  54.01747979  15.12783795  11.37690419  8.636956065
44760000  54.02360677  15.13015527  11.37369271  8.636905451
44770000  54.02728424  15.13236475  11.36953543  8.637711697
44780000  54.0327206  15.1350432  11.36397055  8.638606675
44790000  54.0374882  15.1376906  11.36084533  8.639150702
44800000  54.0450751  15.14042238  11.3578265  8.639701896
44810000  54.05128116  15.14259595  11.35406162  8.640430597
44820000  54.05772342  15.14528438  11.35130964  8.641074636
44830000  54.06138936  15.14785994  11.34720062  8.64159746
44840000  54.06787314  15.14979394  11.34406165  8.642104581
44850000  54.07329503  15.15190499  11.34082524  8.64285962
44860000  54.07925415  15.15404172  11.33711321  8.643422264
44870000  54.08398851  15.15627004  11.33371904  8.643207457
44880000  54.09047676  15.15877918  11.33026336  8.643506873
44890000  54.09702687  15.16111722  11.32658399  8.643497351
44900000  54.1003678  15.1636257  11.3220075  8.644579984
44910000  54.10484526  15.16605599  11.31860179  8.645668064
44920000  54.1090963  15.16842797  11.31413621  8.646159019
44930000  54.11324664  15.17087965  11.31056953  8.64665199
44940000  54.11717632  15.1734157  11.30701936  8.64731881
44950000  54.11509661  15.17578166  11.30399554  8.647925006
44960000  54.1205284  15.17796423  11.30017658  8.648350304
44970000  54.12484166  15.1802889  11.29652496  8.649089639
44980000  54.12234729  15.18282554  11.2932615  8.649318511
44990000  54.12572688  15.18547821  11.28930424  8.649340449
45000000  54.12968661  15.18761306  11.28620512  8.649419748
45010000  54.12651956  15.1900501  11.28275439  8.64929472
45020000  54.13043414  15.1923486  11.27933732  8.649705093
45030000  54.13247692  15.19483611  11.27626386  8.650950833
45040000  54.12876366  15.19712163  11.27280652  8.652101696
45050000  54.1324626  15.19960523  11.26829429  8.652348343
45060000  54.12908359  15.2021756  11.26433903  8.652425674
45070000  54.12570424  15.20465794  11.26021018  8.652712086
45080000  54.13012404  15.20725561  11.25702867  8.653022172
45090000  54.13172868  15.20953832  11.25340725  8.653064025
45100000  54.13636806  15.21211139  11.24806298  8.652767198
45110000  54.14022708  15.2146309  11.24419589  8.653066424
45120000  54.14677167  15.21723539  11.24059437  8.653265094
45130000  54.14831019  15.21931872  11.23731097  8.653385311
45140000  54.15238636  15.22191972  11.23410431  8.653662112
45150000  54.15844591  15.22443815  11.23080452  8.653687027
45160000  54.16400947  15.22679267  11.22671693  8.653281103
45170000  54.17219493  15.22927189  11.22288701  8.653807357
45180000  54.17549974  15.23179668  11.21985443  8.653982756
45190000  54.18266371  15.23441206  11.21660315  8.654164277
45200000  54.1887324  15.23715612  11.21316816  8.654637423
45210000  54.19372674  15.23946631  11.20985868  8.65482805
45220000  54.19800338  15.24214898  11.20566373  8.655239394
45230000  54.20286292  15.2448173  11.20037305  8.655424615
45240000  54.20964343  15.24736014  11.19601366  8.655911215
45250000  54.21457506  15.24938071  11.19122654  8.656277915
45260000  54.21852117  15.25170025  11.18844304  8.656630938
45270000  54.22209246  15.25418169  11.1851135  8.656975548
45280000  54.22833288  15.25643636  11.18136133  8.657254632
45290000  54.22833312  15.25893449  11.17778069  8.657375186
45300000  54.22808647  15.26155843  11.17496646  8.657596056
45310000  54.23175478  15.26401968  11.17045866  8.657651678
45320000  54.22849079  15.26606729  11.16586754  8.658320962
45330000  54.22897547  15.26756403  11.16240252  8.658815402
45340000  54.22895209  15.26928308  11.1581399  8.659358278
45350000  54.23309922  15.27125065  11.15425418  8.659645275
45360000  54.23842836  15.27332957  11.14923304  8.65948571
45370000  54.24461569  15.2752722  11.14545739  8.659321567
45380000  54.25252294  15.27706321  11.1419224  8.659418596
45390000  54.25856819  15.27901192  11.13861291  8.659231282
45400000  54.26645959  15.28138148  11.13516551  8.660641349
45410000  54.27130119  15.2836411  11.13123357  8.661615617
45420000  54.27794441  15.28594522  11.12762915  8.6620466
45430000  54.2830738  15.28836679  11.1249077  8.662607146
45440000  54.28928794  15.29047667  11.12190159  8.663142928
45450000  54.29129339  15.29263591  11.1186793  8.663623866
45460000  54.29523446  15.29504674  11.11293088  8.664189786
45470000  54.29959469  15.29722265  11.10907311  8.664672442
45480000  54.30501926  15.2995953  11.1065271  8.665316405
45490000  54.31281066  15.30201411  11.10341397  8.66562132
45500000  54.31713462  15.30439602  11.10004672  8.665599737
45510000  54.32571338  15.30695916  11.09553025  8.665783024
45520000  54.33034956  15.30939312  11.09297244  8.666331633
45530000  54.3341271  15.31184593  11.09033072  8.66752856
45540000  54.33801809  15.31404508  11.08587407  8.668436495
45550000  54.34230384  15.31634133  11.08262836  8.668767576
45560000  54.34675575  15.31867992  11.07905512  8.668971397
45570000  54.35224117  15.32113504  11.07594991  8.670117074
45580000  54.35921688  15.32372811  11.07308425  8.671067391
45590000  54.36605995  15.32590752  11.06976918  8.671396675
45600000  54.37217275  15.32818624  11.06644433  8.671866602
45610000  54.37787028  15.33067036  11.06330127  8.672903742
45620000  54.38209615  15.3327665  11.05962311  8.673873078
45630000  54.38685018  15.33515971  11.05495594  8.67383792
45640000  54.39178449  15.33774724  11.05127031  8.674351727
45650000  54.39828637  15.34014575  11.04797486  8.675370996
45660000  54.40640344  15.34269736  11.04508751  8.676370713
45670000  54.41139047  15.3451262  11.04196833  8.676480132
45680000  54.41800957  15.34731894  11.0395184  8.676599741
45690000  54.42612739  15.34973114  11.03672313  8.676406781
45700000  54.43217149  15.3521567  11.03411324  8.676587728
45710000  54.43899892  15.35450392  11.03180859  8.677041334
45720000  54.44516925  15.35668784  11.0290057  8.677075798
45730000  54.44469337  15.35906608  11.02608527  8.677199123
45740000  54.43890891  15.36165737  11.02336098  8.677197181
45750000  54.42653912  15.36396228  11.01936381  8.67719402
45760000  54.42094272  15.36657542  11.01697704  8.677339302
45770000  54.42017881  15.3688141  11.01410759  8.677108885
45780000  54.41973506  15.37116404  11.01166584  8.677879131
45790000  54.42095083  15.37348432  11.00938485  8.678802597
45800000  54.42668307  15.37563319  11.00591222  8.679057489
45810000  54.42920101  15.37782288  11.00303185  8.679542087
45820000  54.43361529  15.38013048  10.99954659  8.679900213
45830000  54.4347501  15.38252753  10.99715871  8.680444875
45840000  54.43776945  15.38505306  10.99327425  8.680715865
45850000  54.43915439  15.38725588  10.98970035  8.680749427
45860000  54.43612268  15.38958148  10.98718225  8.681108916
45870000  54.44007828  15.39191492  10.98486314  8.681140595
45880000  54.44132563  15.39428222  10.98137981  8.680772802
45890000  54.445356  15.39686838  10.97797128  8.681284783
45900000  54.4484358  15.39934316  10.97464931  8.681634021
45910000  54.4525577  15.40172126  10.97199536  8.681862614
45920000  54.45537702  15.40427871  10.9688948  8.682274331
45930000  54.45707911  15.40657783  10.96615814  8.682499083
45940000  54.46052322  15.40906533  10.96270187  8.682839786
45950000  54.46263705  15.41152427  10.96011793  8.682889534
45960000  54.46668536  15.41364602  10.95754762  8.683100057
45970000  54.46792716  15.41624456  10.95541759  8.683328336
45980000  54.47333362  15.41861092  10.95305192  8.683667318
45990000  54.47537039  15.42104995  10.94991765  8.684416966
46000000  54.48101091  15.4234196  10.94682057  8.684604348
46010000  54.48080559  15.42587591  10.94391681  8.685010896
46020000  54.48594595  15.42789081  10.93906561  8.685386173
46030000  54.49244936  15.43035171  10.93606496  8.685576518
46040000  54.49668566  15.43292296  10.93393875  8.686052214
46050000  54.50455396  15.43543185  10.93149821  8.686127862
46060000  54.51118234  15.43774171  10.92855264  8.686339467
46070000  54.51610594  15.44011481  10.92607702  8.686856141
46080000  54.5202446  15.4427118  10.92224374  8.687423865
46090000  54.52212904  15.44513399  10.91912402  8.688038179
46100000  54.52507176  15.44780793  10.91657847  8.688620233
46110000  54.52749833  15.45037177  10.91245607  8.688785856
46120000  54.53276305  15.45291288  10.9097692  8.689067771
46130000  54.53396092  15.45544913  10.90743699  8.689348621
46140000  54.53812733  15.45792203  10.90435716  8.689446785
46150000  54.54265246  15.46040768  10.90125442  8.689456344
46160000  54.54983389  15.46281897  10.89851514  8.689377173
46170000  54.55490724  15.46537801  10.89328709  8.689849658
46180000  54.5597138  15.46744693  10.89039503  8.690357872
46190000  54.56780205  15.47009625  10.88801509  8.690234954
46200000  54.57769921  15.47269033  10.88536588  8.690598126
46210000  54.58115761  15.47520241  10.88304518  8.690728491
46220000  54.58677055  15.47752282  10.87977873  8.691006267
